title,company,rating,location,salary,summary,post_date,record obtained,job_url,State,City
Principal / Senior Scientist,Gas Technology Institute,3.2,"Des Plaines, IL",,"Our organization offers an outstanding opportunity for advancement for the right individual, in addition to a competitive salary, benefit, and retirement…",1 day ago,2020-10-29,https://www.indeed.com/rc/clk?jk=0e60eb15731b81bc&fccid=64b757511be5394c&vjs=3,IL,Des Plaines
Customer Success Scientist – Engineer,L7 Informatics,,"Austin, TX",,"Background in both process simulations and hands on execution of life sciences processes (bioprocessing, computational biology, bioinformatics, molecular…",14 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=cc0f30a416a63b77&fccid=5de164b2cd7fd214&vjs=3,TX,Austin
"Bioinformatics Scientist, Oncology Signaling Pathways",GENENTECH,4.1,"South San Francisco, CA",,"Postdoctoral training or exceptional PhD experience in bioinformatics, biostatistics, computational biology, or a similar field.",4 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=9ec3c48e04422348&fccid=2525cc4a9a704809&vjs=3,CA,South San Francisco
Software Test Engineer,Seer,,"Redwood City, CA",,"Extensive experience testing life science data analysis tools, user interface and pipelines.
Bachelor of Science (or equivalent) in relevant discipline such as…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=6340f3c9789274b1&fccid=81e3d77cc0431aff&vjs=3,CA,Redwood City
Project Scientist I - Boiko Lab,Cedars-Sinai,4.2,"Los Angeles, CA",,"Experience with pathology analysis of human tissues.
The Candidate will participate in the NIH funded projects investigating strategies to target critical…",2 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=17fc5ea2dd405068&fccid=22d99361dca0507f&vjs=3,CA,Los Angeles
"Bioinformatics Scientist/Senior Scientist, Immunology, ARDS and COVID",GENENTECH,4.1,"South San Francisco, CA",,You are able to define and lead a computational research program involving the creative analysis and integration of high dimensional datasets (e.g. single cell…,3 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=76d9136b65832dbe&fccid=2525cc4a9a704809&vjs=3,CA,South San Francisco
AI Scientist,GENENTECH,4.1,"South San Francisco, CA",,"The role might also require cross-functional interactions with research bioinformatics, cancer immunology and developmental science biomarker groups.",1 day ago,2020-10-29,https://www.indeed.com/rc/clk?jk=e6055941dc501b62&fccid=2525cc4a9a704809&vjs=3,CA,South San Francisco
Production Senior Associate Scientist,QIAGEN,3.8,"Frederick, MD","$75,000 - $80,000 a year",We are currently seeking a Bioinformatics Specialist to work with product development scientists to develop software for assay design and analysis of qPCR data.,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CvMFmOaoyhOOfVlBkD_13-T_ZGHI9CnkpEvHo3JBsiUgH2zVnbXZV1CLwpYvANPmRH2tyebDZaqEJR2k4V1MumgKy1nvZUUt17DUNyzFaM1FWhM69FcLmlNWid7L24CAJx1z8CVd4WR76eNm5vwZb7XExSy14R2xr5jELiiE8jCM26FuHpXfkdrwGUuF9kGK1L_vJMTDASYVaQNEuMvO0YDbCzk-tOqdU96_1D9P80B-cUizD_WJXtyjTL2pQTE9_snmyxELXzzuK-sXxTLrV1rj3v9dpyJvIU4AspwFUNyE5s83SRpqAD4yevagCi-CEb_5Eh-nRbWg0NAg-QWF4y5VH3Yp74u35BQb7BzRfAGwZZPrFaRd-hUvRCIXeTq2nsPTL8epM9kBuV5ctYhOeUAx7WFKjpUbLQZEdisaDqTwDiXdmG13rIgVcDPr_cAB_2vr5gbyqKGPHYMcXy9feSYWsbU-_A93B0F6kGx51jPA==&p=0&fvj=1&vjs=3,MD,Frederick
Postdoctoral Researcher in Bioinformatics,The University of Texas Health Science Center at Houston,,"Houston, TX","Up to $60,000 a year","One researcher should have expertise in multi-omics data analysis including SNV, CNV, and SVs.
This researcher will perform the statistical analyses to annotate…",1 day ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DceSzsClle2iZCWxsENjHWm_ZjsErFcYeaAe7dMVCnKlI3uP1bHyNf1tPuDSAZec_CskEmaaq5Qp7IzATQnyUjHTwfPtGr1ddgDhsSVWPiPYsHZ_T2tI0cnmEhM6Fh7OTOuoBKRqkQg6c4HEuuUUSALzBZOirSoThSH1OvhdCgTikA273s4xtj9JGCBurNGfwJEpitSgEpxLE7trs8GqAFwZQU9JyixU1CR-denQcZ_6mXjS43VT6xP13jVIMwML1aFCXSwiScNF388UdE3sNRMl0RHN5fos-9OT2RW_3JKi3-lndUgrJeJCqjxH2pvKMkxKY8xSnZQAOTrXcUs9H7XeiPO7gtCEkID4bNmeuVTCE9pw70LZEywk_w7l24dG3NIXt-r276N4qtUVQO9R5aTcwU0xVKI3WC1DL1AQOOEos71_gPDNt7iPBu6bKbfcmFev7yq5c7unIVoFfcoWDUiIOk07M40u4wq6YTQmGKEw==&p=1&fvj=1&vjs=3,TX,Houston
"Senior Software Engineer, Bioinformatics",Roche,4.2,"Pleasanton, CA",,We are seeking a Senior Software Engineer to partner with bioinformatics scientists and software developers in support of building the underlying bioinformatics…,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DwpSO_X_4fO3yEPcJl8pLft9tRR8Y02gXA9Ku0YkSky7EbH1AnYCZJRrvWORRQ0HozrjCfhloyoaXWSHvqCgSXnMls-E0aB-MEAkSyUFTUbljt_moCCZbDfsmZb44bsrGXNORPGgMFv4u-AXRoxS5F9DjhAwD3ezHe9hwokDVmJzOIrSGLYT8YOqapwDx4PM8shugM3vc2GJi57rl96PmdsR0xAsvkY6xEMzgFGpL2XXlInkQVCBB43iQZucqKmodmkAE54d4L4160bcItVmIQCGhfsCCfhnqoJdhNvqV3xg7MfIezubpnWJUqONjYQZdwuslPkpA7lOH2cX4xa40wKFyiR9Pw1xKvYTySiZ8WrTvMlTjVuDaKR0rTRFbnbIsiOKx1wRnmWkJAZ65iEYZCLv2_JXvCxenVnRJxi6lDb8ix_WHcyQcyS4Ja6ryatVglk-oUyejcSYoQEie2WwtukaF37-iDy2h87_cm0OxJs9GRs1tAkY2wyHqm4KORiVdUj95Ou0MZh_NECFXrvuNwIP2icvxZzh8OgbLw17oKZQ5gDUqRVneD3QBgBxUaMX_RSF7NlzyfvZQkJgwMX4ZANpvFW1qiBiWqpzuQof-y2A0B0smCZmzD0-ot0raTtbboMEqP4-MVbQ==&p=2&fvj=0&vjs=3,CA,Pleasanton
"Senior Scientist, Molecular Biology",Directed Genomics,,"Watertown, MA",,"The candidate will oversee and be a point of contact with customers and with their project teams.
Hands-on experience assay design and analysis.",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C-4IJbn0n4maxljK1jHmajCB9jBDVlhH7ttI1Gl67f0CqgWUJI5HopNoPsoIGVFAKm-bpHUB7lqIN7qGP2twRbIMlkIIsrr1F7GvkpgPfskfDABqmCp6dbb6qvTxtK1mugu91zjNqG23MEVI6yftlErDvH2juNm-r-kKGme-e0kz6U7YlvieJeIJtd_y3ZIZiW1wYkZnaKuG9fnBiIx8bCmlbONGiFJyb7695eIMokCHroNKQEEZahfmQcIoiLwdq5Yr3Kcjpvfe4Msx7jH7608utYC3zK7fIMvS4sfegu3uQm3k0N_O2w2PxFpkhPtMw86SCQTMNJ0eESP4mpBIzfakEPpi5VH4u9Y3pcGq1ZJax0c2ZSqyrIZprb-h9Ug-GuZinJx7jKbg-wK7hYhpIu5T9kjmXuDOIdshl6r6eXZzLYsZwbRKuatARg3S53zq22ikQYqRrVQsUgHTn7ZOlnGuhrpO0D8ktbpdwARu9aiA==&p=3&fvj=1&vjs=3,MA,Watertown
Bioinformatics Analyst (REQ1322),Frederick National Laboratories,,"Frederick, MD",,The Biomedical Informatics and Data Science (BIDS) Directorate works collaboratively and helps to fulfill the Frederick National Laboratory's mission in the…,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_SRVRQ3RP5ku5KsCwhGbG0oZjsQz1kMqHFWPuaYy7cftw0pyn8wj0XERHOlreTBoAIJLODyTJubcmLhl70mM_lyc2hEvJZsvqHjKwagB1cw7lw_ePr7zvKrmzAEe4mOQOaUgk93gwb0s-Qf55Y_pcWl7wmfmwy5RS4Nb_qcN8jP1IsbjFmeu7P5tXJE_R7KvI3oY_g9PMV428IUx_2-nAW9hdPIxlLqzSYizi5xIAbg1_vu5hcW-plXEVwHN0hGyRePrVnTInGoMBxW8w8SV5C3FvTBN2IhH0AKYlfoe2IQNezN4TW9Rqg5oYB5b-Eom51D4YD6mOvvinjUgV_7s9xQ_pS4e3oEe8-sStqThzg0und9hty_nQzlDouoIiKAic2kjDKysBSZNNLz8YQ91P2aACYIS35puQ3Ly_Ij7SlqNSK8V2O-AJSN_EP6r5Bf2dtPdH_7UN1INnZ6FL-BDhv-AGDk48S0TJQrZZ4BBoTIeMGp-dUTpm&p=4&fvj=0&vjs=3,MD,Frederick
Computational Biologist / Bioinformatics Data Scientist,Novartis,4.1,"Cambridge, MA",,"Familiarity with biological profiling technologies and the analysis tools to support them.
In this role you will work at the cutting edge of science to tackle…",9 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Alc63mq7XbG_XJWtX8RBizZIwo5v3DdAY7_u3VbNSkJ_xP7YBlPnYI-Kphl7S8MIhlog1XiH5cK2xrJQTPHiNfolQ_ARFb-Vae4hrYEXjD87cGlJaqlqa7cGqWQ6mzO6GxdXpe2Xz6YDfD_zJXZxEFKnBecDeCYtSf-0bjo5S62ml4ItWOyweEzfaIs7ABTlA8hsj43IUUv-XDnBPY2GZIaysy7trsS3n5eXGjmQkSs9o-JHSFZqV-wcLa4KKA_xWUmrIMBo2CgAtvySLHiOfK_8Enkvi6gaoyFS-Wa1CXi-Q24XphVf8AhyBehdDXnWvRDAo5Yh82WWAotm9cXbYY2i4CqA37uxSdpaetK9KQktNuT0NqPeaVpENw49awWhKuzB1VEbKEa6mjMynHnuId2vnremPKsBM=&p=5&fvj=0&vjs=3,MA,Cambridge
Scientist,Areté,4.0,"Northridge, CA",,"Qualified candidate will have a BS, MS, or PhD degree program in the physical science, mathematics, computer science, or engineering.",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cw76nUHSNM5Er8L7TUT-gKPuAdKuTMkGcjrg5-V625nXQ-1c9Cz7nfXE4ULGdal04C1hxExQeODvzLbEqON1_bekaYDzO2b4iqwzbT5IARAkcyBDfpzGqXDHlMhuYv7tZ-caCE7kVOZkYM_NvENNQBbNJ3eqjRBXum_bHx0IWYjbMybNz7nH-yBi1J8yulytMvTdnqOPQ5UxOwWm_Ns0mPlp85_qi6RXuXQih2S64EEkjxfUPPq9QZvPJ_h11gCEmlR-khZHiAPDCi0pHqp3zUGcJCAddMWsByfoIg8QjQzpm_pQ8CaAM5fz5cRr3-Pg7pjFd4NabjojGKs4xoBC_QQul8sn_erdieChGvId4zl5G1XB_aX4HuiNTSbmvnR2NQs2AifNE1VxZgYYHjbS8HKQl7hd0ySMMamckwq7GS5Qjo45bwM-sInWJP25OgIAy5UUW2DCJyd5SZjE7jUWgKOensZkl2ouaKGgGnBzE40qqZ-OMTigap30bINpkJNVUKQsMlB5UF6epStGmlQbc2c9yat7Ib9xFqV8gBaDadzw-X6XDD5z6E&p=6&fvj=0&vjs=3,CA,Northridge
Bioinformatics Staff Research Associate,UCLA Health,4.0,"Los Angeles, CA",$23.34 - $27.84 an hour,"The incumbent will assist in computational and statistical analyses in multiple projects in the lab, especially by using large human datasets of next-generation…",16 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DsE7ViekIsjp64t_8fXghHOV1s5s2e0k6cDP9wEyz_6tOierAtAOrZ9WCDC2rRvrOv6EgxsCHYR3XGd_olRLgS8oCHd66fLLIKQ4qgqhpEpyAlIAE2glV82uvsh8uQ1Smd1DrTty1VYsRQ9jTc85Gdv8r2U7KLExQHdkfkXbCXUCnf9sqJCDMeQK54EqootQDusFhO7g1KdEJ9ehM9E7QW4hV0U2Y0ohHB3t1hfGEE_X47uQW3bZWTo5Svg8lq39chec_gJUqqJNy3bUYwOno5MuPlqHpylhuXo3uKuQ5yaPLu40MLXx-ZAzFl3Ls_0-MuLTwPvL2McDSIooY1kAiP5t0GiHh15GJE7X26Zm7reSkmo77AJnZGrMK7FsFEUSVr5Kl6T0Ojl29-zM5Bu0jnMLsJVUROCQgoeh8rrN37MtTHxllbJbedhtL9iQQLWWkp6Dh1QZbj5NzWqOTSFBzUHYGxgGuZ5JT6WxuKkB8o5qK4DmHsq5Q9AeKUXsanokUrKGP7LjOPofJGc_AT3npc-73UkPh38vgQntP664PSvb5yoXbIic_7yYMraCsUxC3lehApu8QfjyV7Bbg3r_hr7_mCoU28azFQX4C8ruxcoGzo0Of_YxqQdyyc1HVII1tGBZKOFaXQm2YbDEVH7-Fa2k6s6N3vkYgrdMobHo5-A--l6ZFkbga2LpVa0Mvv6ejopIVD3rafHQucgYFrFcgSpntY4iwwrdNr13dfmg2JDpkG3DII8V8i81Pczmr2q2H1gtF4KwPkyxRHW6DbJtmVT8F56B-wgUKyzyn8GqnN4XWh0Cm7URJ0nyV2fRkvnKN_O2ncPfU6xsdHE4SMQd9RVIGWpP_4iBj8tyDYiii7DYp96EzqkEvLaCX1NIQey3c4zU-0XZTHvgVh9uvgkiAj8M7UvFm2Y-zztKJOwk3pFb5NMXocHUhU5yI1yCkhRbYF3ZfKTDdn8Ul_bPFFe9Jc82PSnM6oYEG4WU-tpUyAmm9U0G0GbeNgxxHhK6OpNcNEmxXevB8m40ljqn1HzF8PqgsVHbqegjz2zsxYvQv4bzFU9N5wgbfs-lAwaR8hsUeIdbCHyna_YQ==&p=7&fvj=0&vjs=3,CA,Los Angeles
"Associate Scientist, Downstream PD",Ology Bioservices,4.0,"Alachua, FL",,"General laboratory methods, such as filtration, centrifugation, bio-separations, spectroscopy, light microscopy and image analysis.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=d8a0917c3d81b381&fccid=585ced408f424f36&vjs=3,FL,Alachua
Junior Statistical Programmer,Everest Clinical Research,4.2,"Little Falls, NJ",,This position is expected to perform entry level statistical programming tasks with opportunities for training and development.,24 days ago,2020-10-29,https://www.indeed.com/company/Everest-Clinical-Research/jobs/Junior-Statistical-Programmer-30e5142bf318bf67?fccid=e55512c31a1644e1&vjs=3,NJ,Little Falls
Biostatistician,Beaumont Health,3.8,"Royal Oak, MI",,"Participates in data analysis, data visualization,statistical analysis, experimental design, and database development.",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=83571144a1abd6c7&fccid=f8cf4605deb0ecbd&vjs=3,MI,Royal Oak
Senior Data Scientist I (Clinical),Exact Sciences Corporation,3.0,"Redwood City, CA",,This role will apply analytical methods and statistical analysis to diverse sources of data and share results in varying formats and will have an…,13 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=4d86f4e06fdabcca&fccid=dd73ad6992d82d48&vjs=3,CA,Redwood City
"Associate Principal Investigator, Bioinformatics (#1604)",Battelle National Biodefense Inst,,"Fort Detrick, MD",,"Researches, evaluates, and incorporates relevant analysis methods and software tools within the arena of DNA sequencing and bioinformatics by reviewing…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=1bba14efdc29df1a&fccid=a10d61d8cccf6a7b&vjs=3,MD,Fort Detrick
Director of User Services and Outreach,The University of Chicago,4.1,"Chicago, IL",,"Ability to partner with software development, systems operations, bioinformatics, and IT security teams for the benefit of the Center, its programs, and end…",Today,2020-10-29,https://www.indeed.com/rc/clk?jk=284a973a4ac57b3e&fccid=5cb727313a823dd6&vjs=3,IL,Chicago
Biostatistician,Yale University,4.3,"New Haven, CT",,"Prepares analysis plans and writes detailed specifications for analysis files, consistency checks, tables, and figures; communicates with clients regarding…",30+ days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=205b543ed86651fb&fccid=24aa47c814aee6e7&vjs=3,CT,New Haven
Bioinformatician,"OraSure Technologies, Inc.",3.3,"Houston, TX",,This position will involve carrying out bioinformatic and statistical analysis of multi-omic data using cloud-based computing and reproducible research best…,22 days ago,2020-10-29,https://www.indeed.com/rc/clk?jk=039b2ae0a82080f8&fccid=851d6a413d9c3880&vjs=3,TX,Houston
Cardiopulmonary Specialist - ILD (Atlanta),United Therapeutics,3.8,"Atlanta, GA",,"Bachelor’s Degree or equivalent experience (preferably in nursing or life science).
The Cardiopulmonary Specialist - ILD maintains and increases sales of all UT…",12 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cocjp5aXSonv_BdNgjjavENb20uKJEsTdQ5m1dWpXNSdqSM6g3KW6fDwpN66X2xdP0UtrszX8kyMHIIljHOeKBtX8O6lMGggmITdc_VtbtBITohkXg8VWHN2LxldWGgR0RWQjXEwvUSI7Hm087CoyBVAxA6YcnXaA_U7Zy4WFDN2uw4iL8qWAA4zvnPo_J2OZy7uw3FgmPsEqZ8m7EAnGT5Bhx23_YcN0iyHbDUWxBbxb7aMwdIqUeejQx3IYPJbIV2pq0A1nWtOQp4-cvOk1TmcCAOZQbisSxKEW1H2n03sx7sVMRKQoyXGgGnTcT0s00ByxJWeUfC9H2DKDHhoi_jRM9QOCe7R4BqE66KfLrlG_3_QvGmUcVq9-SK-E7hWSmScfkyNkMsCWPMynQIbCLRjEZ3TYdgD_06o146ME-jEM3usd-ASgX0Ii50t7CNxeXFujXFX5viFstr5Olwr5B8kLcZZcnkiL32ppZEuz8c9kzslHTFwBEM2WUf1-En25X_pdMLWzsM4ol-aM7ieiyLfHBBEkpGoY=&p=0&fvj=0&vjs=3,GA,Atlanta
Bioinformatics Analyst/Computational Genomic Scientists (REQ1061),Frederick National Laboratories,,"Frederick, MD",,"Experience with one or more high throughput analysis pipelines such as ChIPSeq, RNASeq, ExomeSeq, scRNASeq, microarray analysis, imaging analysis etc.",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_SRVRQ3RP5ku5KsCwhGbG0oZjsQz1kMqHFWPuaYy7cftw0pyn8wj0DVdikWWh4r-ZaTGFDaf_cKl75YGfb8KDZI6lWrc1A3MK0RRrKHykbYdaI3djESVefkFOMT0mUbr8TPy3btfIE0iFlqfjiQeS_9TkzAVLwNDTYQl9Ae84R2bM_7tTiXglPh_-sEnEkyEMJ4jfcUtc_qSkK7I1fjxargd7GPB5d5ccH49zToUftaWkhi93aKKNfF76p2UUbho2qWusULeFMB0xnhqdPiOs77VASFowzmBTWXIHJtPrClauvCxLKPaNJe0YQHzarPxaMSV2nSfliKiiUUWgNaRyA8WDiNqtftKq7cn2RnBdXrMBXB3lLWmuxu2weW3Mtt_BR9If2uZ4Ze5SpFXOWA9cCpYC30KgQyyg1pJnxiUomPcMJR9ZVUbXVbWLQ91omnKBGuyasQKduVkXvtNR9GHf17VKBwfKXl-cfsGJ3bokYu6_8XasCuIb&p=1&fvj=0&vjs=3,MD,Frederick
Software Bio-Mathematician I/II - R&D Support,"BioFire Diagnostics, LLC.",3.5,"Salt Lake City, UT",,The candidate will be responsible for performing complex mathematical and/or statistical analysis and modeling for projects to support BioFire Diagnostics’…,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dw6GaUeCDdXqB0UazlhVwDHmj5R7jGQDoHp7lyV3BblIqV0RrZv1TwBeRjPqcXVrcDDn8U93hd4P6pFZCuG3005atExGir2cKp40EiX6aPLSvo8YaXcHhvynhg9D_8Q3TBWg5SXQFJM6qGut-iDJ-oBZDDeuoQq_x4Uvq22bbQIGH50xDqGKTh2HdjPDGeaPZtrh9Z8U-9NHBY3RP_j1WIceWp8UpwD0O_-efzAZ5xI6RDK1mccq0DpPBEk4vU3JbjVEfjmhe6wC4yAnQ24Bx3A2c_nA53jGjuqOJcPCeKnWNYS12bj7rKHw6rzwEKsQSGdl7oQSn6D1ilRhMRen8p-QrpBUUT9LgxEv7WVOZMITbTp_z_2ujhYEnSzVvG4B7jUY_-qWknlDr6O7uc3lN0ySgiJYJU3ExkPu0PPBZxpDGpkeuEUIh1rugASX0frbWrQegTdLtmTF3O9zBtGa_IOcUFuarIK-XnlFFG6tF7qqMeJBmaeTalayc93mnCTBZb1xbHallSqqgtq_26eBio1COa3aP-cVRM8EL-hGdFjg==&p=2&fvj=0&vjs=3,UT,Salt Lake City
"Senior Software Engineer, Bioinformatics",Roche,4.2,"Pleasanton, CA",,We are seeking a Senior Software Engineer to partner with bioinformatics scientists and software developers in support of building the underlying bioinformatics…,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DwpSO_X_4fO3yEPcJl8pLft9tRR8Y02gXA9Ku0YkSky7EbH1AnYCZJRrvWORRQ0HozrjCfhloyoaXWSHvqCgSXnMls-E0aB-MEAkSyUFTUbljt_moCCZbDfsmZb44bsrGXNORPGgMFv4u-AXRoxS5F9DjhAwD3ezHe9hwokDVmJyfV1W6KKWujLq6D6FpljtGNUsobozf9pEpttx55Qraprv7onqo_LfD4v-zoPqfn04uKxtsU4nKJ6Yci5KkFKbS5U88p8yO9vphCYNXCCIBjRVTV1EzGhdWC2BaIKZl-GiC0eph3HbATlqp0MZXza6-EbsQgDGnD-hgM2EI3PjOCrzu0fAvux6GpcmNM5tDfB1-3BHLDsad6PW5DhAb6iINno5xahqqkoSrFaUtFwl0QO8zcnd6QBdd0kTlqVTbWYPDUxmuP4I6nw2_19eD4sOceHWbCMDj5EIVS6SrnF_9vfzpTckMNPyNLqJZcUxyZp4Cq1KRIxhiOGvwA1vyXB1LAwCY1Pc5baNaLItQpf-KOzWSKNLMOi994CPbbh8AzqgF4Q4DWZURvQbzyvjtCnjfZnjXYznB-RJs2l3ATayvR3oWUMz2GQ6b6FQc3a1H74ZT1TRhLVDvCCgucyztZMYZybNkbVYk8Kg==&p=3&fvj=0&vjs=3,CA,Pleasanton
"Scientist, Bioinformatics","Checkerspot, Inc.",,"Berkeley, CA",,"M.S. (or higher degree) in bioinformatics, computational biology, systems biology, genetics, or related field, and a sound understanding of both biology and…",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQniIxpZOMITkuZ-rCg3gGrs6RfZPWgn91X3gKEF0zQgYovzcx0j4GvXKnk4a83ulYovTKgqq9fsyWJ3qO3b0kFaYpJflwO-ywnvaZZQ8ZLYxOaFa4aE23GXuzq6h_yE9ZxgvTb2zda6HY9QvqrW6AX-nXIACZBgqQYGubnSSlrz4MaBJIkZ1IkednkY4QVOi6JV-HqSl4rBw8-PKBe5uw1AAGV5WVG2cBmh2SfhYOKC1K5Xsdyke7zCteIw_26thHiHt1piW2aL_V-TwQGBruJZcshBuRnUregFcPVu7tqfbQJjgCwOs3uLB0OC-aYuZ5THs-pohT6_RKIIja0uexyGP3kxbuuRsQlMNoBV66ItN9yj4qeEzYNibryGxG0Rl6nnbJh2qEzLpwfuKt-dLhuwFckE_9DBneEeJ8-KEXolFCeMG2eK2W1-mXp5hBAYhR84H2yBxtFDsi01ev3jrY&p=4&fvj=1&vjs=3,CA,Berkeley
Principal Bioinformatics Scientist I,Roche,4.2,"Pleasanton, CA",,Collaborate with Bioinformatics and Assay Development Scientists to research and develop analysis tools for assays on the RSS Nanopore platform.,30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DwpSO_X_4fO3yEPcJl8pLft9tRR8Y02gXA9Ku0YkSky7EbH1AnYCZJRrvWORRQ0HqrvFF1RL-Lf97SxKAT3YUWVazcnrbE8tzsuZYVLM_dpyHCLjYSXpQYWGAsWZC3B864jNJGiBy_WX6qOYnUozUJOmaTXuPJ7q1DGPrZ2lHdy5R1QG4QheinEF4f4S-2k010P3qp5qBVfG3GTECkn1UAlp_WwuCEVITCVnB5g7keeT_E9hSjy9u_w_AHVmjSPV-ttSgondvBYgo93GK8xmOPH96j-psgsWUaA_ImdM4dkM0r0DeEmbIorePuS9Ng4fz-JqA-PwHRaCO5GW_pfBZBJKa86nYn3a07P1vP64WPt3OGOZDfmVtljRiT3d9mBTajTeTmxope63Ei9n1-xPZygVNEh1ToRTUccaLMzxGKgdlP2nkDvpZGHE95tTn5XZUthd6jFs4-hy3GqsEk-DXgoTEQsK7lW2z9Apfrog5XBnjfSn5CrHc9frry1_ddCZFKVvDpNEb1svdXJO3Yrv34BWxHYWt1-atfjCEdV_-ICpwl9c-2gfi0yqt9auJPp_blAxXE1mWIR5YJlvb_Vasiv-KJUuMjMI0cXstJ36_Q_P_fKbO8xUwLcqMwzMMK4t7QSSmA04Ktsw==&p=5&fvj=0&vjs=3,CA,Pleasanton
Computational Biologist / Bioinformatics Data Scientist,Novartis,4.1,"Cambridge, MA",,"Familiarity with biological profiling technologies and the analysis tools to support them.
In this role you will work at the cutting edge of science to tackle…",9 days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Alc63mq7XbG_XJWtX8RBizZIwo5v3DdAY7_u3VbNSkJ_xP7YBlPnYI-Kphl7S8MIhlog1XiH5cK2xrJQTPHiNfolQ_ARFb-Vae4hrYEXjD87cGlJaqlqa7cGqWQ6mzO6GxdXpe2Xz6YDfD_zJXZxEFKnBecDeCYtRUBfU2AkrgREpQ5kjoIibVVSlHl_DmEBUJlgG_GHk1ywq-yMuEjx7OkUG7yCredgCfF3PPOG5EHfU1eHdaqVkvGmxz6AMYXt7Zx_IhzQvDmN4_6XgwioqpVesiFerzCvHGABw1EaCJIkLmddidfffbKbJGsNpFj_szE-j8XU1r5y5z8YNsFcb6oaryVddWFWtCgIH3OUUBZwRB_bJr-pULHmAAFLGkO_J4e2jgGQ3LgG9CKRRkMiyXzfFg9edjmR0=&p=6&fvj=0&vjs=3,MA,Cambridge
"Research Scientist, Bioinformatics",Kite Pharma,3.8,"Santa Monica, CA",,"Hands-on experience with the bioinformatics analysis of single-cell, flow cytometry, mass spectrometry, and mass cytometry data analysis is required.",30+ days ago,2020-10-29,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CKn2asMFt2ssUbZx28JoI1Uu-b2-qdkKONqPCPCy3GTPZSnLSKve2AqItHZiMTx0PnLBBh5HV-V9_v0e2NROkl7iwffsWTIlxg7eDK4eKsAbpGrYfQZfIYdCLjIN0r8CECWuIfxi0vet71uKaP9rFMC0-mFuSve41q9ozWcKYQS-1-CKmKDIVpbxdxeHqmCYim9inDsRYszTfZzl1BVjRScO00bBTntgSoXBVBoJegWX5WdMkEHHWcqOVNdmTym3CKrV0Uxj5aMvWFb0oR3YzU05rJjBQUp5A2LN51nf11H405AoZ8xO-Y2Qljm23_FZ0y8NzLZ4oU-mMedeFhNfCw1_Fiq9PDdGLzP7i6QDc-vZM0GSd_4nkOwHmyzv3gF2AijYFl-_FLLakfH9MU2GqdpadygnMvAU88n9emNz4yfg-raXNBIPvdfu87aRfEQd2NhKX_bq-gx6fbi7Kr0HJYLwjBEDYN6GI6OLrk9dT6dx1bMvlJku7laJstFqwSRce58oIjaAAnT9CxZDyTjrdlDfOCZGRmLims_U9rLc3RVW_4e86AIo8UhMsRqzVAHBFD7YwL6n7zuy9xz7uoNl9oV36pFBFX2wqolmYm0Kxq1XKHouIDsFBakzHF_TqCVh0R-ynYLtEFMw==&p=7&fvj=0&vjs=3,CA,Santa Monica
